userid,language,date_local,tweet_text,lat,lng,screen_name,governorate,Area 
4136505900,u'en',2/28/2018 10:36,"uI''m at Starbucks - Oula gas station in Hawali https://t.co/KOMAwzq4CA,",29.265816,48.028183,_dalale7,Hawalli,Shohdaa
1610006900,en,08/10/2020 9:07,Good morning kuwait 🦋 @ LAYERS Cake Boutique - Al-Tilal https://t.co/7VpgxXCnCb,29.338095,47.936188,layers_kw,Capital,Shuwaikh Industrial - 1
2181680100,u'en',6/15/2018 20:14,"uI''m at Starbucks in Kuwait, Hawalli Governorate https://t.co/PHOGvqda0H,",29.278875,48.00343,shrefahald,Hawalli,Zahra
7.43E+17,tl,3/31/2019 15:32,"I''m at PAVO Coffee in Al Kuwayt, Al Farwaniyah https://t.co/sjRVEnTGBb",29.20181,48.048553,_7ajmi,Mubarak Al-Kabeer,South Wosta
3057933600,u'en',10/23/2018 9:13,"uI''m at Dar Al-Awadhi MOF in Kuwait City, Al Asimah https://t.co/k3lMZ4Dli4,",29.381458,47.98727,jaelenziii,Capital,Sharq
22071752,en,04/04/2019 17:51,Just posted a photo @ Lahijan https://t.co/XfN0J2YbBa,29.251896,47.96196,niloofar_b,Farwaniya,Airport
4898038300,u'und',01/03/2018 14:54,"uI''m at Kuwait International Airport in Al Farwānīyah, Al Farwaniyah https://t.co/EFY1OAiHjX,",29.24102,47.97081,Alsubaiti_a,Farwaniya,Airport
314839700,u'tl',10/08/2018 11:18,"u''Good morning Kuwait \U0001f1f0\U0001f1fc\U0001f499\u2014-#kuwait #o2gym #oxygengym #gm @ Oxygen Gym Sabah Al Salem https://t.co/qkMWeHRO7r'',",29.37808,47.97339,Jasem_BH,Capital,Qibla
9.77E+17,en,9/28/2019 15:42,"I''m at Al-Surra in As-Surrah, Al Asimah https://t.co/3vLWVTnSqV",29.312088,48.003674,saleeemkw,Capital,Surra
3246726700,u'ar',1/17/2018 18:09,"uI''m at مركز الشيخ جابر الأحمد الثقافي in Kuwait https://t.co/1t11U5vwiA,",29.359667,47.95659,gk9x_,Capital,Shuwaikh
9.06E+17,und,4/18/2019 19:54,I'm at jumeirah messilah hotel- قاعه بدريه in Mubarak Al-kabeer w/ @batoul_dk https://t.co/3gue3aCTw0,29.301228,47.877804,fatimathree_,Farwaniya,Andalous
1.01E+18,u'en',12/26/2018 13:30,"uI''m at GW605-AOU https://t.co/t1XYPZgUON,",29.283037,47.912483,Mariam6ix_,Farwaniya,Ardhiya - 6
3220788000,ar,10/18/2019 23:41,I'm at شارع الحب الله يكافينا شره https://t.co/rw2zKPfrQS,29.332315,48.050957,iipassii,Hawalli,Salmiya
7.25E+17,u'en',11/27/2018 7:44,"uI''m at Alsalam - @salam_city in Hawalli Governorate https://t.co/G6pzevyf2t,",29.296886,48.010815,Aldani3_,Hawalli,Al-Salam
3541856300,und,11/08/2020 17:07,"I''m at نادي بلاتينوم in Kuwait, Al Asimah https://t.co/0q4ek0FQPO",29.345142,47.952454,alqabandi29,Capital,Keefan
8.29E+17,u'en',5/13/2018 17:51,"u''Kuwait \U0001f1f0\U0001f1fc cigar #montecristo #kuwait #kuwaitcity #cigar #cigar8… https://t.co/Bgu5XVwgiK'',",29.166668,47.6,Beyondcigarq8,Jahra,Kabed
1.04E+18,en,11/02/2019 17:53,I'm at Bnaider https://t.co/X8X6ZITQZZ,28.86374,48.237644,3lii754_,Ahmadi,Araifjan
3188687400,u'und',12/30/2017 23:28,"uI''m at Kuwait International Airport in Al Farwānīyah, Al Farwaniyah https://t.co/j5DGzgwAPW,",29.240658,47.970993,dalalalkhamees,Farwaniya,Airport
3275366700,u'ar',05/08/2018 20:32,"uI''m at الشويخ - شارع الزينه in الشويخ, Al Asimah https://t.co/hUrzmmZ4Z7,",29.325363,47.94446,Its246x_,Capital,Shuwaikh Industrial - 2
8.15E+17,en,9/27/2019 21:18,I'm at Kuwait City in Kuwait https://t.co/xiJkqvJsRA,29.37808,47.97339,sei3x,Capital,Qibla
9.84E+17,u'en',1/27/2019 8:12,"uI''m at College of law (KU) in Kuwait City, Al Asimah https://t.co/xghVXjRAdi,",29.342484,47.912327,nasalajmiii,Capital,Shuwaikh Education
7.23E+17,u'in',1/27/2019 10:33,"uI''m at Adailiya in Al-''Udayliyah, Al Asimah https://t.co/MXcejlv8ob,",29.328375,47.982887,_292x_,Capital,Adeilia
9.04E+17,u'en',9/15/2018 18:52,"uI''m at Starbucks in Al Asimah Governate https://t.co/cNeXrS6CSo,",29.311546,47.863544,two9x,Capital,Gharnada
300756930,ar,08/06/2019 13:09,زيارة جميلة شرفنا بها الأخ العزيز فهد الشريعان ابرك الساعات بوعبدالله ونورت المكان وأسعدتنا بمرورك… https://t.co/cGiq7gScKr,29.3697,47.9783,Jodahalfares,Capital,Qibla
828944260,u'ar',11/17/2018 2:00,"u''النفس لا طابت ترى ما بها طباصعب علاج علاج نفسٍ عزيزه… https://t.co/dr5YRhDZK4'',",29.166668,47.6,Maystories,Jahra,Kabed
7.71E+17,u'et',1/29/2018 8:55,"u''@k_university (@ College of Arts in Kaifan, Al Asimah w/ @___sixtyseven) https://t.co/hElZJ62kIu'',",29.34023,47.951126,Seventy72_,Capital,Keefan
8.17E+17,in,6/20/2019 2:46,"Gnight. (@ Chalet K278 in Al Khiran, Al Asimah) https://t.co/9AMneGdFst",29.3697,47.9783,walbahar_,Capital,Qibla
9.16E+17,u'in',04/07/2018 0:47,"uI''m at Sabah Al-Salem Area in Sabah Al-Salem, Al Asimah https://t.co/flzXx60Dul,",29.255236,48.062954,K_khaalee,Mubarak Al-Kabeer,Sabah Al-Salem
2999588000,en,6/19/2020 8:12,I'm at Starbucks https://t.co/GhyIypJ1hn,29.188541,48.07846,mosawi66_,Mubarak Al-Kabeer,Mubarak Al-Kabeer
622750340,en,03/01/2020 21:44,"I''m at Will Coffee in kuwait, Mubarak Al-Kabeer Governorate https://t.co/lhfkP6grU6",29.195194,48.109966,q8_slider,Mubarak Al-Kabeer,Abu Ftaira
7.49E+17,en,8/20/2019 20:11,I'm at Pick Yo in Hateen https://t.co/TezqmEO1qV,29.281227,48.020084,nalm6x,Hawalli,Hitteen
4765031000,en,10/27/2019 9:04,I'm at Starbucks in Hawalli https://t.co/sCIYDvP9sS,29.340649,48.02599,a516x_,Hawalli,Hawalli
7.87E+17,und,6/20/2019 9:33,Awake and good morning (@ جواخير كبد) https://t.co/vlIPRWqEIC,29.3697,47.9783,3dwani_98,Capital,Qibla
7.65E+17,u'en',03/06/2018 9:05,"u''\U0001f6b6\U0001f3fb‍♀️\U0001f494 (@ class 132) https://t.co/LpzXtKqrv3'',",29.342567,47.915226,salroumii4,Capital,Shuwaikh Education
4610534400,ca,4/28/2019 15:36,"عسى ما تطير عني هذي بعد 🙃 (@ Kuwait Airport ( T4 ) in Farwaniya, Al Farwaniyah) https://t.co/mgji7YKrfw",29.321592,47.972908,dr294x,Capital,Khalidiya
3629602800,en,1/23/2020 17:45,"I''m at The Avenues in Kuwait City, Al Farwaniyah Governorate https://t.co/8iu3J3m2Q6",29.303818,47.93934,DA_almoutari,Farwaniya,Al-Rai
1.03E+18,en,10/14/2019 11:16,"I''m at @Starbucks in Kuwait City, Al Asimah https://t.co/xO7niSWc4T",29.357145,47.99838,iScorpiion,Capital,Mansouriya
8.60E+17,u'und',3/31/2018 11:20,"uI''m at General Department of Citizenship &amp; Travel Documents in العدان, محافظة مبارك الكبير https://t.co/xdKjC9MkS3,",29.237886,48.078506,Alsh437x,Mubarak Al-Kabeer,Al-Adan
245947120,u'ar',3/19/2018 23:23,"u''~تفائل بما تهوى  يكــنْ \U0001f338\U0001f49c @ Kuwait https://t.co/7GKXod4pBO'',",29.166668,47.6,awasha99,Jahra,Kabed
8.61E+17,und,09/02/2019 19:50,I'm at حسينية الإمام الهادي in Mubarak alkabeer w/ @ahmadkhajaa https://t.co/8O3WeEVcGw,29.182621,48.079086,Mandani__26,Mubarak Al-Kabeer,Mubarak Al-Kabeer
141034140,u'ar',1/14/2019 17:49,"uI''m at مكتب المحاميان فيصل الغريبه و بدر الراجحي لأعمال المحاماة in الكويت, الفروانية https://t.co/7XO9eZ4sLj https://t.co/PGekoMJlh2,",29.300894,47.906982,faisalalgharaib,Farwaniya,Riggae
344073980,u'en',3/29/2018 23:27,"uI''m at Rumorz Cafe in Jabriya, Hawalli https://t.co/JMwJBJJUgG,",29.318018,48.01819,Xkrooom_,Hawalli,Jabriya
333705800,und,06/10/2020 0:30,سنه يديده من عمري وكل عام وانتم بخير 🎈Getting old 🎂👴🏻. #itsmybirthday @ Mishrif Kuwait City https://t.co/bGDHdDhCu5,29.273367,48.080105,Ahmed_Alghanim,Hawalli,Mishref
1.05E+18,en,8/21/2019 7:07,"I''m at Starbucks in Kuwait City, Al Kuwayt https://t.co/GOmgvPYdW0",29.36468,47.95984,M3nzii_,Capital,Qibla
8.48E+17,en,02/06/2020 17:45,I'm at Alabdaly https://t.co/joLwRzPfJD,29.96942,47.781082,hthaidi,Jahra,Abdaly
8.27E+17,u'en',11/22/2018 17:59,"uI''m at ALWafra Farms https://t.co/E6JCxOAJ9w https://t.co/tP4xityrcv,",28.58516,48.00985,28M__,Ahmadi,Al-Wafra Farms
7.72E+17,en,10/07/2019 19:38,"I''m at Al-Salam Hospital in Bnaid Al-Qar, Al Asimah https://t.co/wnzU4MHq1A",29.369724,48.008152,maryaamfhh,Capital,Bned Al-Gar
1.09E+18,en,4/18/2020 11:41,"I''m at khairan290 in khairan 290, kuwait https://t.co/mW6FTmzE8J",28.702566,48.292595,fnie2,Ahmadi,Shalihat
1.26E+18,en,06/02/2020 16:32,"I''m at Caribou Coffee in Kuwait City, Al Asimah https://t.co/MS4h5nd4po",29.352482,47.980324,yalhajji20,Capital,Abdullah Al-Salem
2783597600,u'ar',6/15/2018 0:43,"uI''m at الدائري السادس https://t.co/hndJhUOBZ8,",29.265299,47.85397,mii6c,Jahra,Sulaibiya Industrial - 2
3263133700,en,4/16/2019 18:30,"I''m at CAF cafe - @cafkuwait in Kuwait City, Kuwayt https://t.co/8nj9JnE3gi",29.295805,47.911495,MNDashtii,Farwaniya,Ardhiya - 6
1317022000,ar,04/05/2019 22:32,I'm at اشارة تقاطع الزهراء مع الشهداء https://t.co/gKXceWhSGP,29.263937,48.084988,Jasminealmejadi,Mubarak Al-Kabeer,Sabah Al-Salem
3788083200,u'ca',8/29/2018 19:56,"uI''m at مطار الشيخ سعد Fly Dubai in Al Farwaniyah Governorate https://t.co/oSexDXtmMx,",29.225935,47.984787,B275x_,Farwaniya,Airport
4080556000,u'en',5/28/2018 23:09,"uI''m at Damascus Street in Kuwait City, Al Asimah w/ @its246x_ @26__alm https://t.co/29iCJlgIno,",29.321362,47.992897,dhux911xx,Capital,Adeilia
2959054800,u'tl',11/04/2018 15:08,"uI''m at Shuwaikh Coffee in Kuwait https://t.co/AYjVrbgVTI,",29.330343,47.93767,danahotb_,Capital,Shuwaikh Industrial - 1
700245500,u'in',08/06/2018 22:12,"uI''m at Jabriya in Al-Jābiriyah, Al Asimah https://t.co/G79MkaZFXw,",29.321373,48.031296,alsaleh27x,Hawalli,Jabriya
2429897200,ar,04/01/2022 23:39,ماعرف شلون دشيت هني انا 🌚😂 (@ على الحب) https://t.co/h9V0hL6lwa,29.350863,47.99481,kuw__776,Capital,Mansouriya
8.03E+17,u'en',9/19/2018 9:36,"u''Good morning (@ College of Engineering and Petroleum in Khaldiya, Kuwait) https://t.co/JIJLJB2paK'',",29.32083,47.97191,FHK9960,Capital,Khalidiya
203018910,u'en',01/03/2018 17:54,"uWork Hard .. Play Hard \U0001f499\U0001f4aa\U0001f3fc @ Al Khalidiyah, Al ''Āşimah, Kuwait https://t.co/npBMG5K7M2,",29.3281,47.9656,M_AlSaeed,Capital,Khalidiya
9.57E+17,u'en',07/04/2018 19:43,"uI''m at The Avenues in Kuwait City, Al Farwaniyah Governorate https://t.co/5b5o8aXLuP,",29.302277,47.931202,iimutairex,Farwaniya,Al-Rai
446993280,en,11/26/2019 14:45,"I''m at Cardamom Club in Kuwait City, Al Kuwayt w/ @talfar7an https://t.co/m31aGKEr7m",29.36856,47.972393,FU6OOZA,Capital,Qibla
9.80E+17,en,12/30/2019 2:55,I'm at Julai'a - @dalqmlas https://t.co/TY54lMB37F,28.85874,48.185093,alwahabi29_,Ahmadi,Araifjan
482777900,u'en',04/04/2018 13:29,"uI''m at Starbucks Trolley in Kuwait, Al JAHRAA ROAD ( AL-DOHA) https://t.co/MtgbgBDItJ,",29.312048,47.81139,hajarals4,Capital,Doha
9.86E+17,u'ca',05/09/2018 3:08,"uI''m at Al-Masayel in الكويت https://t.co/4meyXYax8b,",29.233103,48.08775,Hmdashti84,Mubarak Al-Kabeer,Messila
8.87E+17,en,7/14/2019 22:40,"I''m at Salam Co-Op - @alsalamcoop in Al Salam, Hawalli Governorate https://t.co/6RIH8C0WCT",29.296537,48.00943,iahmadlo,Hawalli,Al-Salam
2588067000,u'tl',12/29/2017 20:02,"uI''m at MUKHA in Kuwait City, Al Kuwayt w/ @fjbloushii https://t.co/pim9DMDLXl,",29.375872,47.97781,Ybaloushi_x,Capital,Sharq
7.32E+17,ar,3/28/2019 1:16,اللهم اشفي مرضانا ومرضى المسلمين ♥️. (@ مستشفى دار الشفاء) https://t.co/UA0DwKijyV,29.166668,47.6,a346x_,Jahra,Kabed
9.12E+17,und,3/27/2019 23:08,مرحبا ياحلوين ✋🏽💙! @ Qairawan https://t.co/G4Xp5yHDrd,29.165287,48.065056,AbdullahK25_,Ahmadi,Daher
9.59E+17,ar,07/01/2019 12:48,W//@k26l_ (@ صالة القبول والتسجيل جامعة الكويت) https://t.co/OT0E35yIkC,29.338274,47.91322,_se72,Capital,Shuwaikh Education
9.58E+17,en,8/13/2019 18:17,"I''m at 360° @Mall360 in Kuwait City, Al Asimah https://t.co/otYKjBmQJI",29.267801,47.99279,ia50a,Hawalli,Zahra
8.29E+17,ar,04/04/2019 2:46,ترى احنا غيرر👌👌 ⠀#تركيب_اثاث_ايكيا55522175 #اثاث #الكويت #كويتيات #تركيب_ايكيا #نجار_ايكيا #اثاث #تركيب_ستائر… https://t.co/ePbIVpeKp2,29.245173,47.910297,Ikea55522175,Farwaniya,Abdullah Al-Mubarak
1512635800,u'in',07/02/2018 4:42,"u''\U0001f4a4 (@ Fahad Al-Ahmad Area in Al Asimah) https://t.co/lOguWFqKH1'',",29.127256,48.106167,FMM223x,Ahmadi,Fahed Al-Ahmed
3075387000,und,11/05/2020 19:40,عادي كل يوم مروج 😌 (@ Starbucks) https://t.co/7FppwcFlYg,29.260698,48.021835,ghaliah_89,Mubarak Al-Kabeer,Wosta
2883030800,u'ar',6/27/2018 12:19,"u''@ACM_b22 اذا في احد عجبك عطني حسابه'',",29.334757,48.04152,Zezo_rmd,Hawalli,Salmiya
369488540,ar,10/11/2020 20:32,"بــدايــة الــنــهــايــة 🎓🎈 آخر كورس بـ آخر سنه دراسيه , اللّهم سهل علي ووفقني وبلغني آجمل لحظات التخرج التي طال… https://t.co/wtnPvospGF",29.348928,48.031345,jaydashtii,Hawalli,Sha'ab
416143100,en,03/02/2020 19:40,I'm at Alta Fitness Gym in Sharq https://t.co/roq5EHMu74,29.3702,47.992542,AElenzii_,Capital,Merqab
9.19E+17,tl,1/27/2021 17:53,I'm at Juice Shako Mako in Al KHAIRAN 278 https://t.co/WcqSgRRX2U,28.663122,48.365124,bos3oudq,Ahmadi,Sabah Al-Ahmad Al-Bahrya
359531800,u'ar',3/13/2018 1:23,"u''بوحنون والحب عزام الحميدي واخذ… https://t.co/DjvabbwCXZ'',",29.329708,48.026596,Q8_ManU,Hawalli,Hawalli
7.66E+17,u'und',1/17/2019 21:05,"uI''m at جمعية العبدلي (فرع القشعانية) in Abdaly, Gash''aniya https://t.co/l1Ik0bqbiu,",30.028065,47.772797,26Bhm,Jahra,Abdaly
7.19E+17,u'ar',1/31/2018 14:22,"uI''m at نافوره الإجتماعيه in CSS https://t.co/JOZQHi3dfA,",29.342234,47.915844,rawanes_,Capital,Shuwaikh Education
8.51E+17,u'en',9/18/2018 20:58,"uI''m at Yarmouk Co-Op in Kuwait, Al Asimah https://t.co/gABlve9AoJ,",29.309969,47.969402,alkhawariih,Capital,Yarmouk
2985863400,u'en',11/06/2018 17:27,"uI''m at Shaikh Jaber Al-Ahmad Cultural Center in Kuwait https://t.co/fhVhjKExD8,",29.359667,47.95659,dalaly_alR,Capital,Shuwaikh
1325187800,ca,7/22/2019 13:45,"I''m at غراند أڤنيو in Kuwait, Al ‘Āşimah w/ @isarah74 https://t.co/uTrd3XcIs5",29.303268,47.93976,s_alshamarii,Farwaniya,Al-Rai
4551696000,u'und',3/14/2018 22:08,"uI''m at عصير تايم - الجابرية in Jabriya, Hawalli https://t.co/HmuKQnHgnL,",29.322393,48.016487,ijum3a,Hawalli,Jabriya
433520320,u'in',3/16/2018 19:20,"uI''m at Al-Qadisiya https://t.co/soMuzGPrAM,",29.350285,48.003136,Eng_Fa6oumii,Capital,Qadsiya
8.82E+17,en,1/25/2020 19:48,"I''m at Yarmouk in Al-Yarmūk, Al Asimah https://t.co/9CST9nN0af",29.310608,47.97625,smrr_al,Capital,Yarmouk
1.02E+18,en,9/15/2019 12:11,W'@n62ax @dossriix (@ American University of the Middle East - @official_aum in Kuwait w/ @hh71x) https://t.co/S4lQ1Ce6bn,29.164566,48.09937,AEYEIF3,Ahmadi,Egaila
7.71E+17,u'und',11/21/2018 22:29,"uI''m at الفيحاء in Al Asimah https://t.co/Df1ty37vdM,",29.338854,47.979527,Sager727x,Capital,Faiha
9.36E+17,u'en',10/25/2018 22:38,"uI''m at Burger Option in Salmiya, Hawally https://t.co/evNUFyNipE https://t.co/Alfcud55VX,",29.342766,48.077072,NecatiSasmzzzz,Hawalli,Salmiya
8.57E+17,u'en',02/03/2018 19:27,"uI''m at Shaikh Jaber Al-Ahmad Cultural Center in Kuwait w/ @m_alsharian https://t.co/DS5BPCzyy6,",29.359667,47.95659,shatti23x,Capital,Shuwaikh
343410370,u'und',11/26/2018 22:13,"u''هلكااانه هاذي قعدتي من الصبح\U0001f629\U0001f629\U0001f62d\U0001f494 (@ Jaber Alahmad City in Kuwait City) https://t.co/H8fZArsZ04'',",29.33486,47.771427,BshOoRxP,Capital,Jaber Al-Ahmad
245420290,u'ar',03/04/2018 12:12,"u''Cuuuuute \U0001f495\U0001f495 (@ المقبره العوده كلية العلوم - جامعة الكويت) https://t.co/l1S9aGAEFM https://t.co/kfe2IUDOcP'',",29.325777,47.97143,TheGreatDalal,Capital,Khalidiya
1640529200,en,4/19/2020 11:48,"Long time swarm😅 (@ Al Sabah Hospital in kuwait city, Al Asimah) https://t.co/T1J90tk2Ru",29.326746,47.901985,lailaa57__,Capital,Shuwaikh Health
378937860,u'ca',6/21/2018 15:07,"uI''m at غراند أڤنيو in Kuwait, Al ‘Āşimah https://t.co/Pvo2CyRrDI,",29.303251,47.93701,moodq8y,Farwaniya,Al-Rai
550261570,fi,3/24/2019 8:39,[14:39:41] 91.186.195.51:31664 &gt;&gt; :80 (TCP:SYN),29.091904,47.754387,infosrv,Jahra,Kabed
1.01E+18,en,04/05/2019 20:24,I'm at Starbucks in Adailiya https://t.co/0Zdj95At1a,29.263096,48.04708,_alshhab,Mubarak Al-Kabeer,Sabah Al-Salem
8.44E+17,en,7/26/2019 21:50,I'm at Jalboot Village in Al Ahmadi w/ @m7enzii https://t.co/GrrdgWKdfM,28.680159,48.37184,_h466x,Ahmadi,Sabah Al-Ahmad Al-Bahrya
4103225300,u'in',6/15/2018 11:32,"uI''m at Mango Talaat in Al Zahraa, Kuwait https://t.co/4XFs6BaHfy,",29.279625,48.003094,aldoseri7xx,Hawalli,Zahra
1615562600,u'ar',6/24/2018 22:00,"u''Done ✅ (@ تمرين الوحوش- مركز شباب القادسية) https://t.co/Xm6yjEeZ2F https://t.co/mSgJcxIsz1'',",29.351793,47.99913,a_ashkanani_,Capital,Qadsiya
8.34E+17,u'en',4/25/2018 18:30,"uI''m at ALADAN | Block 6 in Adan https://t.co/gKSLDECBxh,",29.230442,48.077545,An267xx_,Mubarak Al-Kabeer,Al-Adan
7.32E+17,u'und',11/23/2018 23:14,"uI''m at جمعية العديلية in Adailiya, Al Asimah https://t.co/54KtFLsIds,",29.329103,47.98189,failkawe3,Capital,Adeilia
327131360,u'ca',07/05/2018 2:09,"uI''m at Kuwait International Airport in Al Farwānīyah, Al Farwaniyah https://t.co/dQBDlqYvre,",29.241022,47.97101,wahab27x,Farwaniya,Airport
7.43E+17,u'ar',11/03/2018 17:15,"uI''m at معرض العطور - ارض المعارض https://t.co/6MdJt3ihZS,",29.270794,48.045364,mertooj,Hawalli,Mubarak Al-Abdullah Al-Gaber
1.11E+18,en,06/04/2020 9:50,"I''m at Pick yo - Mishref - @pick_kuwait in Mishrif, Hawalli https://t.co/VFdMMHzeAZ",29.287746,48.06587,DshtiKhaled,Hawalli,Mishref
7.69E+17,u'tl',05/05/2018 1:09,"uI''m at Kaifan in Kayfān, Al Asimah https://t.co/gWBmaTsc0i,",29.338636,47.963448,bashayerkm9,Capital,Keefan
2747295000,en,11/11/2019 20:04,I'm at Ahmadi in Kuwait City https://t.co/v8IRfHdHNc,29.09263,48.065533,bdiiiir26x_,Ahmadi,Central Ahmadi
9.76E+17,ar,12/22/2019 17:00,I'm at صباح السالم https://t.co/0pyzITMsh1,29.255775,48.068787,baqerz_,Mubarak Al-Kabeer,Sabah Al-Salem
8.78E+17,en,4/26/2019 21:10,I'm at Gold Market https://t.co/8WZn2kslO8,29.31697,48.078453,mohthyab,Hawalli,Rumaithiya
3262821400,u'ar',9/24/2018 15:36,"u''حالفين نطق الربيان طق \U0001f364\U0001f37d\U0001f60d (@ P.F. CHANGS) https://t.co/i5ZE6qhtKo'',",29.34412,48.04663,HussainHh569,Hawalli,Salmiya
2876027100,u'ar',12/24/2018 20:51,"uI''m at جمعية الهلال الأحمر الكويتي https://t.co/M0mBX9yjXK,",29.343134,47.947002,shirkov32,Capital,Shuwaikh Commerc
3223560400,en,8/21/2020 8:44,I'm at Starbucks https://t.co/xJcG5Sv1eo,29.188541,48.07846,ABDULLAH_13K,Mubarak Al-Kabeer,Mubarak Al-Kabeer
704322430,en,11/09/2019 19:08,"I''m at The Spot in Messila, Mubarak Al-kabeer https://t.co/5xreewrcf1",29.264923,48.087143,ATo0oM27,Mubarak Al-Kabeer,Sabah Al-Salem
9.84E+17,und,7/21/2020 20:53,I'm at مزرعة الرثعان in Al Jahrah https://t.co/Ln2L0ff22V,29.990528,47.76995,s772_q8,Jahra,Abdaly
585929800,u'en',10/23/2018 15:50,"uI''m at Starbucks in Sabah Alsalem https://t.co/XjfrEOTw1v,",29.263937,48.084988,_Amnah24,Mubarak Al-Kabeer,Sabah Al-Salem
8.08E+17,u'en',4/24/2018 13:25,"uI''m at Arabica % in Kuwait City, Al Asimah https://t.co/kU7LcS677R,",29.376982,47.990635,AtheerAlmohareb,Capital,Sharq
3293980400,u'ar',08/12/2018 15:43,"uI''m at برد العديلية https://t.co/GuP2n1pRj0,",29.328384,47.981754,twentysevenxi,Capital,Adeilia
1289107600,u'en',3/20/2018 11:16,"uI''m at American University of the Middle East in Kuwait w/ @malsalem67 @asraralrbiah_ https://t.co/iaYh8XnrRH,",29.16364,48.099644,S__alalii,Ahmadi,Egaila
7.72E+17,in,1/22/2020 20:15,"I''m at Starbucks Al Khiran in Khiran, Al Ahmadi https://t.co/0zWmEJY97f",28.666943,48.375263,maryaamfhh,Ahmadi,Sabah Al-Ahmad Al-Bahrya
567075300,u'tl',6/16/2018 20:39,"uI''m at Trolley in Al Kuwayt, Al Farwaniyah https://t.co/kAJ4Whe7Fo,",29.283562,47.948013,Kalansari75,Farwaniya,Rehab
7.79E+17,u'en',8/27/2018 17:13,"uI''m at Culture Caf\xe9 in Salmiya, Hawalli w/ @eich42__ https://t.co/5cqr5uPhk1,",29.347559,48.091476,rahelx72,Hawalli,Salmiya
7.79E+17,en,10/31/2020 15:39,I'm at McDonald's https://t.co/8WQ66RR2qt,28.924156,48.206398,LEE_ALS5,Ahmadi,Shalihat
7.78E+17,u'en',09/11/2018 17:21,"uI''m at Exhale Gym in Al Ahmadi https://t.co/swQ6OrLt8U,",29.079483,48.137527,aalhajrii64,Ahmadi,Fahaheel
44099496,u'en',05/05/2018 11:44,"u''May = Summer ☀️#May #Summer #SummerTime #SummerTimeFun #May5 #swimmingpool @… https://t.co/HjpFROpMo4'',",28.693352,48.389793,NafNoof,Ahmadi,Shalihat
309977100,tl,08/11/2019 3:18,"I''m at Kuwait Airport ( T4 ) in Farwaniya, Al Farwaniyah https://t.co/9ArRHCPZ1K",29.251896,47.96196,El3ubed___,Farwaniya,Airport
4826627600,u'ar',4/18/2018 21:28,"uI''m at قـاعة جـدة  للمناسبات https://t.co/jwYIvkaJUE,",29.280186,47.916847,nw69x_,Farwaniya,Ardhiya - 6
1.04E+18,in,2/21/2021 22:39,I'm at Al Sabyia in Sabyia https://t.co/IFxcG5FLdQ,29.6595,48.079834,h3ssaa,Jahra,Subiya
566182400,en,12/26/2019 15:39,I'm at Al Khiran Resort in Kuwait https://t.co/pJf7txd0rG,28.660423,48.387398,M257x,Ahmadi,Sabah Al-Ahmad Al-Bahrya
1.13E+18,tl,11/20/2019 12:39,I'm at Diwaniya https://t.co/inNZlYPvXe,29.217186,48.0643,26asr_,Mubarak Al-Kabeer,Al-Qusour
603756740,en,11/23/2019 5:18,I'm at Starbucks - Oula gas station in Hawali w/ @al3boudi40 https://t.co/rxTzAJDAyK,29.2658,48.028194,BhaQ8,Hawalli,Shohdaa
1.14E+18,ar,2/29/2020 1:09,I'm at العارضيه الصناعيه https://t.co/EK9GSfnirL,29.297829,47.911144,6_alm6eri,Farwaniya,Ardhiya - 6
